TimeSinceStart,UserHeight,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z,MainPadPressed,MainTriggerPressed
146.32,0.9073585,1,Training,1,1,Flat,2,prepare,0.5395386,0.4850182,-1.899475,321.979,180.6236,0.5532255,0.7719705,0.9117447,-1.943139,347.2774,102.0875,0.520872,False,False
146.3311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5394865,0.4850229,-1.899474,321.9792,180.6228,0.5586403,0.7730252,0.9113916,-1.944498,347.2775,102.0945,0.5232884,False,False
146.3422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5395296,0.4850125,-1.89949,321.9798,180.6307,0.5517132,0.7730504,0.9113791,-1.944526,347.2813,102.092,0.5175391,False,False
146.3533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5394701,0.4850327,-1.899462,321.986,180.6324,0.5450612,0.7731063,0.9113296,-1.944677,347.2793,102.0861,0.522451,False,False
146.3644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5394236,0.4850823,-1.899477,321.9783,180.6319,0.5474896,0.7731262,0.9113104,-1.944729,347.2757,102.0926,0.5224178,False,False
146.3756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5394224,0.4850785,-1.899442,321.9852,180.6318,0.5478009,0.7731775,0.9112906,-1.944766,347.276,102.0885,0.5195519,False,False
146.3867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393836,0.4850992,-1.899432,321.9816,180.635,0.5426697,0.7725772,0.9115179,-1.944063,347.2783,102.0839,0.5180854,False,False
146.3978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393847,0.4851092,-1.899431,321.9861,180.6319,0.5421314,0.7726101,0.9114968,-1.944106,347.2783,102.0855,0.5168386,False,False
146.4089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393716,0.4850918,-1.899432,321.9804,180.6252,0.5525724,0.7722327,0.9115788,-1.943573,347.2807,102.083,0.5207948,False,False
146.42,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393742,0.4851109,-1.899425,321.9887,180.6302,0.5493608,0.7722583,0.9115663,-1.9436,347.2808,102.0813,0.5142675,False,False
146.4311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393734,0.4850937,-1.899403,321.9785,180.6294,0.5489321,0.7722807,0.9115548,-1.943642,347.2759,102.0852,0.5239296,False,False
146.4422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393587,0.485091,-1.899423,321.9802,180.6264,0.5470938,0.7723118,0.9115113,-1.943672,347.2814,102.0839,0.5234122,False,False
146.4533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393628,0.4850737,-1.899416,321.9809,180.6325,0.5459383,0.7721742,0.9115686,-1.943442,347.2825,102.0873,0.5191634,False,False
146.4644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393534,0.4850867,-1.899444,321.9804,180.6304,0.5417127,0.772199,0.9115621,-1.94347,347.2786,102.0819,0.5211495,False,False
146.4756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393603,0.4850914,-1.899483,321.9881,180.6306,0.5470088,0.7727954,0.9113253,-1.944292,347.2771,102.0919,0.5223938,False,False
146.4867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392853,0.485103,-1.8995,321.9835,180.6258,0.5464482,0.7725196,0.9114702,-1.943927,347.2781,102.0848,0.5190689,False,False
146.4978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392958,0.4851213,-1.899533,321.9831,180.6292,0.5485914,0.7725426,0.911445,-1.94398,347.2802,102.094,0.5183738,False,False
146.5089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392969,0.4851115,-1.899525,321.9923,180.6206,0.5510377,0.772788,0.911404,-1.944302,347.2755,102.0957,0.5172489,False,False
146.52,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393045,0.4851064,-1.899545,321.979,180.6265,0.5478674,0.7728251,0.9113756,-1.944319,347.278,102.0879,0.5205264,False,False
146.5311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392793,0.4851026,-1.899556,321.9807,180.6276,0.5398921,0.7726309,0.9114625,-1.944145,347.2756,102.0831,0.5201313,False,False
146.5422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392917,0.4851041,-1.899541,321.9807,180.6301,0.5387521,0.7726623,0.9114325,-1.944194,347.2757,102.0873,0.5154728,False,False
146.5533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392665,0.4850908,-1.899552,321.9762,180.624,0.5474234,0.7726093,0.9114516,-1.944095,347.2773,102.0892,0.5143026,False,False
146.5645,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392287,0.4851021,-1.89952,321.9758,180.6207,0.5512007,0.7726483,0.9114267,-1.944142,347.2805,102.0912,0.515119,False,False
146.5756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392446,0.4851144,-1.899516,321.9722,180.628,0.5512041,0.7731336,0.9112921,-1.944782,347.2814,102.0911,0.5109187,False,False
146.5867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393008,0.4850814,-1.8995,321.9764,180.6324,0.5456209,0.7739832,0.9109999,-1.94582,347.2823,102.0902,0.5137839,False,False
146.5978,0.9073585,1,Training,1,1,Flat,2,prepare,0.539286,0.4850849,-1.899507,321.9776,180.6244,0.5554007,0.7740334,0.9109923,-1.945881,347.2786,102.0917,0.5150567,False,False
146.6089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392512,0.4850957,-1.899504,321.98,180.6266,0.5477819,0.7745401,0.9108222,-1.946477,347.283,102.0908,0.5160797,False,False
146.62,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392524,0.4851063,-1.899493,321.9834,180.6241,0.5542964,0.7746122,0.9107829,-1.946546,347.2845,102.0904,0.5122728,False,False
146.6311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392232,0.4850934,-1.89949,321.9796,180.621,0.5500754,0.7743951,0.9108745,-1.946287,347.2868,102.0892,0.5113398,False,False
146.6422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392167,0.4851103,-1.89951,321.9738,180.6193,0.5554744,0.7744576,0.9108326,-1.946347,347.2895,102.0868,0.5114115,False,False
146.6533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392141,0.4851179,-1.899477,321.9775,180.6233,0.5574492,0.7738795,0.9110281,-1.945616,347.2849,102.0878,0.5083063,False,False
146.6644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392486,0.4851002,-1.899461,321.9793,180.6238,0.5494647,0.7733021,0.9112195,-1.944865,347.2828,102.089,0.513235,False,False
146.6756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392776,0.4851192,-1.899479,321.9682,180.6338,0.5442376,0.7733476,0.9111934,-1.944903,347.2847,102.0874,0.5168831,False,False
146.6867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392838,0.4851107,-1.899482,321.9737,180.6191,0.5582246,0.7729076,0.9113671,-1.944293,347.2805,102.0799,0.5157789,False,False
146.6978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393195,0.4851201,-1.899493,321.9807,180.6372,0.5462724,0.7729577,0.9113362,-1.944348,347.2847,102.0829,0.5168316,False,False
146.7089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393029,0.4851241,-1.899493,321.9698,180.6336,0.5535811,0.7737858,0.9110434,-1.945421,347.2802,102.0864,0.5145212,False,False
146.72,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392943,0.4851516,-1.899482,321.9768,180.6274,0.5542171,0.7738418,0.9109985,-1.94548,347.2817,102.0869,0.5142881,False,False
146.7311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392568,0.4851635,-1.899466,321.9843,180.6294,0.5545838,0.7744043,0.9108438,-1.946208,347.2781,102.0886,0.5076163,False,False
146.7422,0.9073585,1,Training,1,1,Flat,2,prepare,0.539274,0.4851423,-1.899491,321.9762,180.6223,0.5553216,0.7744609,0.910814,-1.946272,347.2818,102.0888,0.5111446,False,False
146.7533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392888,0.4851795,-1.899517,321.9774,180.6206,0.5554119,0.773831,0.9110817,-1.945478,347.2738,102.0952,0.5113647,False,False
146.7645,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393006,0.4851819,-1.899499,321.9813,180.6232,0.5471375,0.7740988,0.9109837,-1.945834,347.2785,102.0923,0.5086322,False,False
146.7756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392944,0.48516,-1.899505,321.9705,180.622,0.5536669,0.7741514,0.9109592,-1.945896,347.2762,102.0942,0.5120426,False,False
146.7867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393254,0.4851696,-1.899496,321.9759,180.6252,0.554037,0.7739961,0.9110363,-1.945696,347.2776,102.0885,0.5095955,False,False
146.7978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393321,0.4851632,-1.899523,321.975,180.6239,0.5501933,0.7740501,0.9110126,-1.945753,347.2759,102.0877,0.5103478,False,False
146.8089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393335,0.4851736,-1.899539,321.974,180.6263,0.547792,0.7744765,0.9108775,-1.94628,347.2764,102.0921,0.5122829,False,False
146.82,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393522,0.4851873,-1.899543,321.9757,180.6315,0.5471527,0.7745284,0.9108407,-1.946342,347.2767,102.0913,0.5104941,False,False
146.8311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393296,0.4851933,-1.899532,321.9815,180.6283,0.5526233,0.7754817,0.9105031,-1.947568,347.2771,102.0966,0.5116526,False,False
146.8422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393293,0.4852151,-1.899517,321.9738,180.633,0.5466396,0.7755452,0.9104718,-1.947641,347.2787,102.0941,0.5093579,False,False
146.8533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393637,0.4852236,-1.899503,321.979,180.6256,0.5478835,0.7760352,0.9103088,-1.94827,347.2754,102.0977,0.5117218,False,False
146.8644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393853,0.4852013,-1.899498,321.9761,180.6255,0.5501809,0.7767337,0.9100162,-1.949106,347.2816,102.1006,0.5113686,False,False
146.8756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393926,0.4852032,-1.899481,321.9818,180.623,0.550142,0.7767954,0.9099778,-1.949201,347.2798,102.1067,0.5112201,False,False
146.8867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393442,0.4852186,-1.899488,321.9782,180.6219,0.5510251,0.7763262,0.9101723,-1.948669,347.2742,102.1049,0.5138716,False,False
146.8978,0.9073585,1,Training,1,1,Flat,2,prepare,0.539354,0.4852035,-1.89951,321.981,180.6356,0.5429578,0.7763998,0.9101366,-1.948742,347.2778,102.0985,0.5139893,False,False
146.9089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393813,0.485207,-1.899515,321.9776,180.627,0.5438308,0.7766824,0.9100498,-1.949075,347.2728,102.1032,0.5140937,False,False
146.92,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393616,0.48526,-1.899441,321.9769,180.629,0.5410457,0.7767459,0.9100147,-1.949155,347.2762,102.1046,0.5128929,False,False
146.9311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5393546,0.4852641,-1.899436,321.9752,180.6329,0.5359365,0.7763852,0.9101114,-1.948659,347.2755,102.1032,0.5195076,False,False
146.9422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392781,0.4852328,-1.899307,321.9809,180.6439,0.5351588,0.7764473,0.910081,-1.948721,347.274,102.101,0.5245653,False,False
146.9533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392347,0.485195,-1.899274,321.9703,180.6292,0.5362966,0.7761595,0.910212,-1.948382,347.2763,102.1013,0.5202501,False,False
146.9644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392378,0.4852147,-1.899233,321.9705,180.6372,0.5298448,0.7762262,0.9101936,-1.94846,347.2735,102.1049,0.5237672,False,False
146.9756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5392289,0.4851954,-1.899212,321.9765,180.6355,0.5340822,0.7764859,0.9102093,-1.948729,347.2758,102.1039,0.5199395,False,False
146.9867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391742,0.4852124,-1.899183,321.9742,180.6307,0.5356464,0.7762295,0.9103773,-1.948389,347.2797,102.1031,0.5262945,False,False
146.9978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391798,0.4851959,-1.899177,321.9691,180.6323,0.5360547,0.7762958,0.9103675,-1.948466,347.2822,102.1042,0.5236044,False,False
147.0089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391186,0.4852357,-1.899145,321.9902,180.6376,0.5362501,0.7765296,0.9103014,-1.94884,347.281,102.0996,0.5208636,False,False
147.02,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391374,0.4852179,-1.899151,321.977,180.6408,0.5403747,0.7765936,0.9102803,-1.948931,347.2813,102.1047,0.5176237,False,False
147.0311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391213,0.4852118,-1.899115,321.9696,180.6388,0.5322112,0.7762721,0.9104474,-1.94854,347.2807,102.1041,0.5182954,False,False
147.0422,0.9073585,1,Training,1,1,Flat,2,prepare,0.539073,0.4852465,-1.899129,321.9785,180.6283,0.5423583,0.7763306,0.9104505,-1.948611,347.2791,102.0986,0.5202187,False,False
147.0533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390937,0.4852857,-1.899114,321.9922,180.6418,0.5304885,0.7758791,0.9105966,-1.948011,347.2762,102.0945,0.5213094,False,False
147.0645,0.9073585,1,Training,1,1,Flat,2,prepare,0.539117,0.4852534,-1.899102,321.9785,180.6399,0.5329192,0.7759305,0.9105741,-1.948097,347.2778,102.0966,0.52088,False,False
147.0756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391254,0.4852596,-1.89913,321.9824,180.6399,0.5355827,0.7756351,0.9106352,-1.947706,347.2769,102.1,0.5212174,False,False
147.0867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390863,0.4852745,-1.899101,321.9892,180.6465,0.5312575,0.7751767,0.9107037,-1.947239,347.2701,102.0961,0.5203729,False,False
147.0978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390807,0.4852817,-1.899123,321.9845,180.6323,0.5386093,0.7752267,0.9106767,-1.947301,347.2743,102.0959,0.5210007,False,False
147.1089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390084,0.4853286,-1.899126,321.9847,180.6423,0.5402227,0.7748476,0.9107544,-1.946895,347.2749,102.0972,0.5145031,False,False
147.12,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390084,0.4853197,-1.899151,321.9829,180.643,0.5258148,0.7748889,0.9107438,-1.94696,347.2747,102.0949,0.5188911,False,False
147.1311,0.9073585,1,Training,1,1,Flat,2,prepare,0.538959,0.485352,-1.899142,321.9857,180.6272,0.5473803,0.7741792,0.9109834,-1.946078,347.2747,102.0875,0.5204118,False,False
147.1422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389816,0.4853643,-1.899194,321.9844,180.6342,0.537773,0.774201,0.9109629,-1.946148,347.2731,102.0857,0.5192426,False,False
147.1533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389371,0.4853685,-1.899199,321.9855,180.6329,0.5429493,0.7740407,0.9110048,-1.945991,347.2769,102.0883,0.520638,False,False
147.1644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390139,0.4853384,-1.899216,321.9921,180.6279,0.5409449,0.7740771,0.9109885,-1.946041,347.2763,102.0822,0.522918,False,False
147.1756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390153,0.4853557,-1.899246,321.9915,180.6281,0.5501326,0.7729717,0.9114063,-1.944561,347.278,102.0831,0.5261903,False,False
147.1867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390173,0.4853463,-1.899255,321.9818,180.6315,0.5469047,0.7724405,0.9115632,-1.943913,347.2758,102.085,0.5258269,False,False
147.1978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390095,0.485347,-1.899283,321.9823,180.6309,0.5470088,0.7724677,0.9115127,-1.943951,347.2851,102.0776,0.5306532,False,False
147.2089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390296,0.4853369,-1.899279,321.9875,180.6327,0.5488487,0.7718817,0.9117354,-1.943233,347.2769,102.0789,0.5253028,False,False
147.22,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390285,0.4853249,-1.899306,321.9961,180.6196,0.5532119,0.7719002,0.9116948,-1.943279,347.2786,102.0794,0.5262639,False,False
147.2311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390351,0.4853272,-1.899316,321.9894,180.6203,0.5504079,0.7719627,0.9116626,-1.943303,347.2837,102.0778,0.5256657,False,False
147.2422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391179,0.4852865,-1.899324,321.9857,180.622,0.5534904,0.7719797,0.9116346,-1.943353,347.2826,102.0798,0.527316,False,False
147.2533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391097,0.4852809,-1.899332,321.9868,180.6276,0.5487853,0.7730432,0.9111898,-1.944548,347.2832,102.08,0.5357577,False,False
147.2645,0.9073585,1,Training,1,1,Flat,2,prepare,0.53914,0.4852425,-1.899353,321.9859,180.6257,0.5486708,0.773079,0.9111524,-1.944602,347.2849,102.0815,0.5343742,False,False
147.2756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391543,0.4852597,-1.899345,321.9913,180.627,0.55651,0.7735946,0.9110453,-1.945281,347.2844,102.085,0.5302143,False,False
147.2867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391699,0.4852427,-1.899361,321.9932,180.6198,0.5571439,0.7731991,0.9112052,-1.944724,347.2859,102.0855,0.5299888,False,False
147.2978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391495,0.4852288,-1.899342,321.9949,180.6155,0.5621801,0.7732413,0.9111754,-1.944776,347.2869,102.0838,0.528593,False,False
147.3089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391739,0.4852051,-1.899341,321.9922,180.61,0.5593498,0.7732174,0.9112381,-1.944638,347.2894,102.0763,0.5317072,False,False
147.32,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391732,0.4851847,-1.899306,321.9897,180.6286,0.5524251,0.7732707,0.9112302,-1.944679,347.288,102.0745,0.5337758,False,False
147.3311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391661,0.4851709,-1.899332,321.9824,180.617,0.5602397,0.7731513,0.9112648,-1.944552,347.293,102.0771,0.5306225,False,False
147.3422,0.9073585,1,Training,1,1,Flat,2,prepare,0.539133,0.4851937,-1.899318,321.9936,180.6169,0.5571044,0.7731944,0.9112476,-1.944596,347.2886,102.0763,0.5371412,False,False
147.3533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391455,0.4851923,-1.899351,321.9798,180.621,0.5533664,0.7724053,0.9115386,-1.943727,347.2831,102.0787,0.5298699,False,False
147.3644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391389,0.4851914,-1.899346,321.9901,180.6202,0.5570213,0.7726607,0.911483,-1.944086,347.2856,102.0802,0.5322004,False,False
147.3756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391253,0.4851943,-1.899339,321.9775,180.6145,0.5568546,0.772698,0.9114672,-1.944136,347.2871,102.0824,0.5316398,False,False
147.3867,0.9073585,1,Training,1,1,Flat,2,prepare,0.539128,0.4852057,-1.899333,321.9867,180.6244,0.5563281,0.7723464,0.9115884,-1.943645,347.2852,102.0766,0.5300769,False,False
147.3978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391008,0.4852071,-1.899319,321.983,180.6148,0.5590599,0.7723812,0.9115703,-1.943681,347.2848,102.0725,0.5346411,False,False
147.4089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390835,0.4852075,-1.899336,321.9802,180.6189,0.5602708,0.7723651,0.911625,-1.943551,347.2892,102.0735,0.5387632,False,False
147.42,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390621,0.4852092,-1.899317,321.9867,180.6228,0.5639905,0.7724109,0.9116098,-1.94358,347.2892,102.0727,0.5316789,False,False
147.4311,0.9073585,1,Training,1,1,Flat,2,prepare,0.539045,0.4852096,-1.899305,321.9905,180.6147,0.5640094,0.7713816,0.9119815,-1.942317,347.2905,102.0749,0.53197,False,False
147.4422,0.9073585,1,Training,1,1,Flat,2,prepare,0.539028,0.4852046,-1.899303,321.9861,180.6173,0.5538713,0.7714215,0.9119806,-1.942344,347.2873,102.0692,0.5348284,False,False
147.4533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390123,0.4851961,-1.899301,321.9824,180.608,0.5719763,0.7711635,0.9120836,-1.942004,347.2867,102.066,0.5388538,False,False
147.4644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390043,0.4852092,-1.899287,321.9924,180.6068,0.5618345,0.7711211,0.9120764,-1.941956,347.2874,102.0688,0.5382736,False,False
147.4756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389864,0.4851947,-1.899301,321.9806,180.6202,0.5577368,0.7711582,0.9120694,-1.941983,347.2876,102.0704,0.536036,False,False
147.4867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389571,0.4852031,-1.8993,321.984,180.6094,0.5728544,0.7706945,0.9121864,-1.941405,347.283,102.0694,0.5347303,False,False
147.4978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389457,0.4851992,-1.899277,321.9871,180.6158,0.564607,0.770716,0.9121625,-1.941425,347.2814,102.0679,0.5363651,False,False
147.5089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5389348,0.4851859,-1.899277,321.9803,180.6173,0.5618257,0.77011,0.9123579,-1.940683,347.2749,102.0676,0.5373251,False,False
147.52,0.9073585,1,Training,1,1,Flat,2,prepare,0.5388892,0.4851927,-1.899287,321.9852,180.6161,0.5603113,0.7701308,0.9123487,-1.940686,347.2747,102.0641,0.5343708,False,False
147.5311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5388708,0.4851809,-1.899283,321.9859,180.6147,0.5629685,0.7694447,0.912552,-1.939882,347.2745,102.0643,0.533664,False,False
147.5422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5388578,0.4851915,-1.899306,321.9791,180.6176,0.5595103,0.7694514,0.9125341,-1.939885,347.2763,102.0623,0.529835,False,False
147.5533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5388416,0.4851987,-1.899305,321.9841,180.6126,0.5609187,0.7686756,0.9128451,-1.938927,347.2739,102.058,0.5299972,False,False
147.5645,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391802,0.4850655,-1.899288,321.9859,180.6074,0.5709675,0.7686834,0.9128307,-1.938931,347.2713,102.0562,0.5355596,False,False
147.5756,0.9073585,1,Training,1,1,Flat,2,prepare,0.539172,0.485073,-1.899297,321.9859,180.6055,0.5804573,0.7688053,0.9127355,-1.939114,347.2688,102.0692,0.5320934,False,False
147.5867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390792,0.4851068,-1.899294,321.9816,180.6074,0.5728598,0.7681794,0.9129592,-1.938442,347.2656,102.0658,0.5254704,False,False
147.5978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390663,0.4851083,-1.89932,321.9786,180.6036,0.5692387,0.7681739,0.9129313,-1.938453,347.2708,102.0655,0.5298786,False,False
147.6089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390291,0.4851231,-1.899323,321.9836,180.6104,0.5686487,0.7681001,0.9129755,-1.938432,347.2687,102.0625,0.5201616,False,False
147.62,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390314,0.4851497,-1.899314,321.9796,180.6081,0.5694869,0.7680994,0.9129618,-1.938428,347.2706,102.0585,0.5277545,False,False
147.6311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390319,0.4851395,-1.899309,321.9878,180.6082,0.5690541,0.7673249,0.9132395,-1.937428,347.2669,102.0567,0.5314177,False,False
147.6422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390381,0.4851466,-1.899313,321.9858,180.6143,0.5672396,0.767263,0.9132708,-1.937395,347.2692,102.0594,0.5265772,False,False
147.6533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390452,0.4851744,-1.899338,321.9833,180.6092,0.580344,0.7672384,0.9132782,-1.937389,347.2644,102.057,0.5296915,False,False
147.6644,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390773,0.4851784,-1.899328,321.9807,180.6021,0.5764785,0.7662213,0.9136409,-1.936108,347.2644,102.0507,0.5308942,False,False
147.6756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390505,0.4851684,-1.899311,321.9911,180.6035,0.5779539,0.7661969,0.913635,-1.936102,347.2638,102.0565,0.5338656,False,False
147.6867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391015,0.4851611,-1.899305,321.9858,180.6111,0.5708671,0.7653182,0.9139836,-1.934974,347.26,102.0499,0.534721,False,False
147.6978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390943,0.4851549,-1.899315,321.9777,180.6116,0.5738381,0.765282,0.9139831,-1.934934,347.261,102.0458,0.5337181,False,False
147.7089,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390904,0.4851636,-1.899304,321.9893,180.6087,0.5716628,0.7661252,0.9137084,-1.935836,347.2632,102.0528,0.5313617,False,False
147.72,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390836,0.4851742,-1.899315,321.9916,180.6048,0.572906,0.766098,0.913707,-1.9358,347.2625,102.0528,0.5354439,False,False
147.7311,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390965,0.4851777,-1.899324,321.9854,180.6138,0.5716981,0.7664239,0.9136168,-1.936239,347.2648,102.0535,0.5349151,False,False
147.7422,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390617,0.4852054,-1.899305,321.9902,180.6104,0.5708326,0.7655738,0.9139928,-1.935171,347.2591,102.0552,0.5341985,False,False
147.7533,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390441,0.4851979,-1.899307,321.9862,180.6176,0.5763952,0.7655491,0.9140042,-1.935133,347.2607,102.0528,0.5339919,False,False
147.7645,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390488,0.4852206,-1.899284,321.9918,180.6133,0.57451,0.7654337,0.914054,-1.935005,347.2594,102.0574,0.5345541,False,False
147.7756,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390404,0.4852411,-1.899292,321.9908,180.6105,0.5731823,0.7654211,0.9140662,-1.93496,347.2599,102.0534,0.5317541,False,False
147.7867,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390752,0.4852272,-1.899292,321.9947,180.61,0.5753677,0.7661344,0.9138106,-1.935738,347.2618,102.0537,0.5352685,False,False
147.7978,0.9073585,1,Training,1,1,Flat,2,prepare,0.5390669,0.4852476,-1.899306,321.9922,180.6066,0.5751124,0.7661176,0.9138231,-1.935708,347.2619,102.0569,0.5322236,False,False
147.8089,0.9073585,1,Training,1,1,Flat,2,prepare,0.539135,0.4852242,-1.899305,321.9965,180.6202,0.5618986,0.7667252,0.9136063,-1.936468,347.2607,102.0611,0.5346315,False,False
147.82,0.9073585,1,Training,1,1,Flat,2,prepare,0.5391502,0.485216,-1.89934,321.9915,180.6092,0.5763337,0.7667252,0.9136086,-1.936419,347.2621,102.0512,0.5375508,False,False
